protocol,dataset_scope,held_out_dataset,seed,generation_index,generation_number,best_generalization_score,best_complexity,best_nodes,best_height,best_expression,source_file
lodo,TBI,TBI,47,5,6,0.19425502726420374,5.0,5,2,"add(Gradient_Squared_Energy, mul(Squared_Gradient, Gradient_Squared_Energy))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,6,7,0.19425502706671505,5.0,5,2,"add(Gradient_Squared_Energy, mul(Squared_Gradient, Gradient_Squared_Energy))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,7,8,0.1921015162299064,9.0,9,4,"pabs(add(pabs(Gradient_Squared_Energy), mul(mul(Wavelet_W1, Squared_Gradient), Squared_Gradient)))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,8,9,0.19210151478251886,7.0,7,3,"add(Gradient_Squared_Energy, mul(mul(Wavelet_W1, Squared_Gradient), Squared_Gradient))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,9,10,0.19210151478251886,7.0,7,3,"add(Gradient_Squared_Energy, mul(mul(Wavelet_W1, Squared_Gradient), Squared_Gradient))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,10,11,0.19041208364740173,11.0,11,5,"pabs(add(pabs(Gradient_Squared_Energy), mul(mul(Wavelet_W1, mul(Fourier_Transform_Sharpness_Index, Wavelet_W1)), Squared_Gradient)))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,11,12,0.18369753727969543,11.0,11,4,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(Squared_Gradient, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,12,13,0.18369753727969543,11.0,11,4,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(Squared_Gradient, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,13,14,0.18369753727969543,11.0,11,4,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(Squared_Gradient, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,14,15,0.18369753727969543,11.0,11,4,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(Squared_Gradient, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,15,16,0.18321803562162348,16.0,16,5,"pabs(add(add(Intensity_Skewness_Index, add(pabs(Gradient_Squared_Energy), mul(Squared_Gradient, Gradient_Squared_Energy))), add(pabs(Gradient_Squared_Energy), mul(Squared_Gradient, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,16,17,0.18321803562162348,16.0,16,5,"pabs(add(add(Intensity_Skewness_Index, add(pabs(Gradient_Squared_Energy), mul(Squared_Gradient, Gradient_Squared_Energy))), add(pabs(Gradient_Squared_Energy), mul(Squared_Gradient, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,17,18,0.18251055639420535,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(Squared_Gradient, Gradient_Squared_Energy))), mul(Squared_Gradient, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,18,19,0.18153600767036435,18.0,18,7,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(mul(Squared_Gradient, GLCM_Contrast), mul(pabs(mul(Wavelet_W3, Curvelet_Transform_Sharpness_Index)), Squared_Gradient)))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,19,20,0.18153600767036435,18.0,18,7,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(mul(Squared_Gradient, GLCM_Contrast), mul(pabs(mul(Wavelet_W3, Curvelet_Transform_Sharpness_Index)), Squared_Gradient)))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,20,21,0.18153600767036435,18.0,18,7,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(mul(Squared_Gradient, GLCM_Contrast), mul(pabs(mul(Wavelet_W3, Curvelet_Transform_Sharpness_Index)), Squared_Gradient)))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,21,22,0.1813568883189204,18.0,18,6,"pabs(add(add(Intensity_Skewness_Index, add(Intensity_Skewness_Index, add(pabs(Gradient_Squared_Energy), mul(Squared_Gradient, Gradient_Squared_Energy)))), add(pabs(Gradient_Squared_Energy), mul(Squared_Gradient, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,22,23,0.17979215881238095,11.0,11,4,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,23,24,0.17979215881238095,11.0,11,4,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,24,25,0.17979215881238095,11.0,11,4,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,25,26,0.17979215881238095,11.0,11,4,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,26,27,0.17979215881238095,11.0,11,4,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,27,28,0.17979215881238095,11.0,11,4,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,28,29,0.17979215881238095,11.0,11,4,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,29,30,0.17979215881238095,11.0,11,4,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,30,31,0.17979215881238095,11.0,11,4,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,31,32,0.17979215881238095,11.0,11,4,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,32,33,0.1797760592884506,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,33,34,0.1797760592884506,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,34,35,0.1797760592884506,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,35,36,0.1797760592884506,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,36,37,0.1797760592884506,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,37,38,0.1797760592884506,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,38,39,0.1797760592884506,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,39,40,0.1797760592884506,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,40,41,0.1797760592884506,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,41,42,0.17977605910820854,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,42,43,0.17977605910820854,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,43,44,0.17977605910820854,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,44,45,0.17977605910820854,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,45,46,0.17977605910820854,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,46,47,0.17977605910820854,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,47,48,0.17977605880110772,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,48,49,0.17977605880110772,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,49,50,0.17977605880110772,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,50,51,0.17977605880110772,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,51,52,0.17977605880110772,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,52,53,0.17977605880110772,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,53,54,0.17977605880110772,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,54,55,0.17977605880110772,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,55,56,0.17977605880110772,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,56,57,0.17977605853476503,18.0,18,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(Gradient_Squared_Energy, mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,57,58,0.17977605853476503,18.0,18,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(Gradient_Squared_Energy, mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,58,59,0.17977605853476503,18.0,18,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(Gradient_Squared_Energy, mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,59,60,0.17977605853476503,18.0,18,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(Gradient_Squared_Energy, mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,60,61,0.1797760584279325,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,61,62,0.1797760584279325,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,62,63,0.1797760584279325,19.0,19,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(pabs(Gradient_Squared_Energy), mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(GLCM_Contrast, Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,63,64,0.17916120187968934,20.0,20,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(Gradient_Squared_Energy, mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(mul(GLCM_Contrast, Gradient_Squared_Energy), Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,64,65,0.17916120187968934,20.0,20,6,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(Gradient_Squared_Energy, mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(mul(GLCM_Contrast, Gradient_Squared_Energy), Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,65,66,0.1790203668648407,32.0,32,9,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(add(Intensity_Skewness_Index, add(Squared_Gradient, add(Gradient_Squared_Energy, mul(GLCM_Contrast, Gradient_Squared_Energy)))), Gradient_Squared_Energy), add(Gradient_Squared_Energy, mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(sub(mul(Fourier_High_Frequency_Energy_Ratio, Intensity_Skewness_Index), pdiv(Fourier_Transform_Sharpness_Index, Fourier_Transform_Sharpness_Index)), Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
lodo,TBI,TBI,47,66,67,0.1790203668648407,32.0,32,9,"pabs(add(add(Intensity_Skewness_Index, Gradient_Squared_Energy), add(add(add(add(Intensity_Skewness_Index, add(Squared_Gradient, add(Gradient_Squared_Energy, mul(GLCM_Contrast, Gradient_Squared_Energy)))), Gradient_Squared_Energy), add(Gradient_Squared_Energy, mul(GLCM_Contrast, Gradient_Squared_Energy))), mul(sub(mul(Fourier_High_Frequency_Energy_Ratio, Intensity_Skewness_Index), pdiv(Fourier_Transform_Sharpness_Index, Fourier_Transform_Sharpness_Index)), Gradient_Squared_Energy))))",outputs/05_gp_runs/folds/heldout_TBI/seed_47/progress.csv
